71 4311
60 44 6148
8 6 1162
49 29 411
2 32 116
50 48 5992
28 59 4678
28 56 4498
33 67 42
55 54 8628
36 10 4601
30 30 3063
10 71 5669
40 5 3491
10 18 8619
45 68 312
37 42 3735
47 51 1784
71 14 5382
5 14 1819
52 58 4975
66 49 5244
43 60 3164
17 15 502
43 64 8883
6 13 4058
65 19 2873
31 27 4322
45 24 9071
38 1 1401
28 47 7077
27 47 10000
14 15 4126
10 13 4794
42 26 8573
26 14 1611
69 52 6167
13 9 401
28 49 2915
6 18 9872
50 21 9242
58 33 7976
70 35 2275
16 38 3291
16 27 5914
25 10 6578
66 32 1847
61 38 403
56 42 8477
20 60 1548
30 4 3838
43 12 7464
69 35 2243
8 18 3322
38 53 1945
46 7 8059
10 37 2260
70 35 9344
40 51 1382
47 32 9629
23 59 6893
41 26 4415
11 43 112
63 9 5068
7 29 1484
31 4 3058
8 18 8039
55 58 1435
5 55 3210
61 9 4313
20 68 9197
61 9 737
15 17 2505
47 61 6837
41 11 481
12 15 9908
8 58 4030
14 66 7669
66 27 1328
70 34 4758
70 36 1761
24 34 6816
23 71 1096
32 51 2256
19 41 4739
24 21 8882
14 56 3839
18 41 5021
38 22 6191
10 49 7291
56 22 3636
51 10 4362
8 15 6581
43 56 7670
16 64 5268
58 3 2508
19 41 7747
15 31 1223
67 67 2960
59 7 6545
58 55 4069
6 49 1720
36 63 5005
51 65 59
13 30 4767
30 58 1828
19 12 1196
67 39 9178
54 67 1400
47 26 9381
10 14 3019
30 58 6537
2 38 9145
15 51 1274
40 69 2285
17 10 2170
17 56 3143
70 59 1133
20 5 2166
64 16 8245
13 9 4206
20 19 1540
69 8 6330
15 49 6015
29 28 7151
63 67 5380
39 20 2262
44 53 7447
20 20 7291
47 62 4686
42 48 4031
57 58 2230
69 1 4512
53 57 8116
28 32 8266
62 59 5815
20 28 1987
63 68 9148
53 42 7532
46 33 7060
34 2 2976
57 29 1992
35 52 4867
12 45 1139
70 48 1055
68 71 2036
50 34 6436
66 15 112
58 35 7
31 64 3553
58 33 3927
40 20 2363
9 11 4695
22 4 3617
8 8 3457
12 17 1781
29 67 6098
16 6 7731
35 51 2800
22 51 1094
49 38 2748
16 47 1201
10 12 3084
26 15 9010
9 64 2179
12 3 2199
20 64 589
38 44 4829
19 32 6688
44 55 118
66 65 9896
10 21 6444
25 68 4958
11 3 8361
58 42 6798
23 17 7277
30 58 5097
26 39 3030
32 70 2646
23 40 8680
51 9 827
2 4 1128
24 3 3642
21 13 855
61 30 6004
66 48 4636
65 27 1840
63 66 7476
41 39 4488
67 69 6411
26 32 9498
5 7 7969
40 44 542
6 66 9175
30 8 9249
34 28 6029
9 65 9350
52 71 6936
29 12 1101
43 62 1701
69 62 1339
30 36 1176
59 12 1528
52 26 7144
18 46 9881
53 25 9005
29 45 9652
42 12 9743
35 18 8209
34 27 6071
52 28 2843
8 55 1867
69 21 203
42 68 7578
57 12 9510
57 2 2209
67 26 5803
37 71 6365
56 25 6672
42 14 1379
15 69 9096
17 67 1842
30 62 6955
11 50 7600
39 19 2585
44 7 1064
31 14 4483
3 27 4894
12 16 8481
52 24 6800
28 71 9843
5 51 7110
14 52 4973
58 15 3884
10 24 4037
40 64 369
26 51 7691
6 32 4254
31 25 6254
23 38 1105
58 40 5582
4 21 863
45 10 4554
58 26 593
28 9 2911
32 20 2589
39 26 6180
25 38 992
37 16 4486
53 19 2922
18 3 3208
28 70 1468
64 8 5802
66 63 8722
55 51 6220
33 38 8363
26 69 4581
33 64 8285
24 40 9117
16 12 6911
51 37 3901
33 56 4998
58 18 6071
70 70 6746
62 33 414
4 17 7689
20 63 9095
8 37 5327
47 27 5740
46 68 403
35 44 4180
31 15 2778
46 18 6199
44 66 1158
58 10 8139
26 20 3778
41 32 8368
64 52 123
25 32 7515
58 15 5086
17 9 9004
69 65 781
38 27 6769
47 47 7109
70 67 3430
16 16 2179
38 61 325
33 52 6410
53 12 6027
71 21 3533
30 62 772
12 47 2006
36 10 2880
20 39 706
12 9 3792
8 18 5143
30 28 8742
46 15 8856
56 18 1205
19 56 7081
67 30 8786
65 6 9717
45 67 9149
31 46 1188
52 8 4534
63 46 2437
19 54 1255
35 27 6198
33 7 628
51 42 108
66 65 2132
17 7 2913
24 6 7333
57 22 1533
3 62 3810
49 69 7367
48 44 7140
22 67 7147
11 70 8749
54 13 1204
33 43 4673
61 45 2928
50 54 979
18 44 5340
9 39 1795
63 32 7372
23 35 5158
14 14 7382
24 12 9294
55 7 7072
64 65 472
14 49 8697
53 16 694
61 41 8730
22 40 8866
38 40 6069
63 27 1618
62 49 5923
38 29 5462
25 27 2324
52 44 3925
11 49 3974
61 42 6790
15 71 6210
40 28 2937
6 70 7427
60 64 853
46 10 8234
29 57 7805
66 37 1764
39 33 188
3 25 1058
62 28 9296
25 34 2175
60 24 256
22 23 3465
65 58 1663
6 21 4413
47 37 2611
15 46 9087
46 58 7964
67 10 8841
1 54 2599
36 42 1861
68 24 8272
66 51 2716
62 70 5786
66 18 3238
34 4 1203
54 39 1800
63 30 9615
27 2 6325
66 9 1593
36 63 4659
53 64 5770
70 61 4488
14 56 1375
30 25 7526
9 64 4479
1 17 5397
68 27 8167
54 39 5670
41 28 9788
46 32 3756
24 4 9697
40 19 4865
16 15 5795
69 65 8164
2 4 6442
8 3 2748
63 39 6732
11 13 1962
32 14 6138
61 25 8556
50 17 7819
9 26 7958
51 65 2968
1 27 5683
10 35 510
3 21 1823
64 41 1905
70 36 9837
51 45 2635
30 67 9297
22 58 9914
71 42 1066
35 9 7032
61 23 6109
45 60 2625
42 43 1550
61 19 6874
48 58 8706
65 16 2843
68 45 7239
71 11 1906
33 22 1466
21 62 3930
58 46 6942
56 67 2085
56 34 9847
30 8 9198
50 4 4801
16 48 92
49 34 2718
25 7 8990
65 41 1264
49 48 268
25 16 836
37 12 871
41 64 373
25 71 8390
23 60 3191
43 16 9524
50 14 2153
13 62 7345
48 9 6496
71 1 7038
59 20 3604
37 50 7751
58 47 7207
55 67 4295
47 48 1572
5 28 8590
24 60 2167
7 64 9394
48 66 9121
69 58 120
5 34 1363
52 41 9381
9 48 2239
57 44 910
43 71 8616
25 59 5938
5 61 1733
17 51 7241
3 31 9684
2 42 2722
57 31 3293
65 38 1377
58 27 198
9 31 5475
34 18 3805
6 17 3993
62 54 328
7 43 6420
62 68 1524
38 69 1098
50 40 5642
61 48 8527
17 66 1416
45 59 4320
62 60 7232
2 66 6711
30 63 9246
38 46 4706
42 15 7789
14 7 4482
6 47 4395
8 15 4454
6 9 3937
10 53 617
19 41 4171
39 58 3493
48 29 1504
58 13 1773
28 68 7903
69 55 9179
40 7 6196
15 11 4556
64 27 2699
33 45 8178
39 61 6518
40 15 2150
45 28 8960
34 10 5568
62 6 6760
65 53 5977
9 37 7542
13 51 6846
65 43 5846
9 26 4580
27 44 7918
4 71 9578
15 36 8941
64 26 8458
27 58 2422
49 28 1439
62 12 3436
46 39 485
20 39 5950
30 64 9684
18 9 2986
8 54 9837
22 69 9578
8 2 7283
4 39 775
51 59 1993
27 69 7479
59 11 587
17 15 8902
47 42 2742
25 43 3283
6 57 7768
30 14 6122
48 2 6438
62 25 4791
31 63 6114
11 37 6560
47 67 2603
59 59 456
19 28 3140
40 43 5917
19 16 2805
32 29 6958
31 21 8350
7 70 2873
68 22 1912
55 60 2996
8 32 5069
69 34 9436
51 45 3345
63 67 9872
26 46 1497
69 38 2855
52 29 6427
31 18 6580
11 23 6399
18 12 1780
46 31 6525
47 69 7830
16 61 8129
47 45 530
48 41 1015
38 10 572
50 65 8379
48 25 7803
46 42 1293
5 15 59
30 28 9543
8 66 7112
69 30 4499
42 50 2865
5 55 8596
59 55 4359
42 37 8217
7 36 2193
60 13 9139
30 51 8411
56 6 6009
43 6 751
40 45 4707
7 20 276
67 24 7488
34 9 6524
22 36 7565
11 6 6735
52 25 6330
46 6 2258
40 12 9490
37 71 5105
40 25 9937
31 46 595
63 12 452
33 69 8815
47 49 5207
39 23 6911
31 18 2770
25 10 7281
29 12 6001
39 5 3956
16 18 1753
56 27 6344
1 55 2583
22 49 5258
4 39 199
47 17 1068
44 9 4938
70 4 3246
21 20 5202
10 30 2714
35 67 2406
42 3 6127
70 20 5065
50 8 2909
11 52 905
11 39 9463
3 52 2009
66 43 7292
18 39 6514
13 68 507
63 40 3572
7 42 1028
48 34 6973
58 17 614
5 43 2652
35 66 3111
1 19 1102
16 16 6994
4 11 2070
33 64 9972
51 47 1100
45 7 2712
11 64 622
22 7 2727
39 63 4337
71 15 474
27 38 9461
66 41 1172
22 2 31
52 59 2942
13 32 706
64 25 9024
57 67 9317
13 34 3612
37 13 920
15 2 8448
71 4 7299
67 8 9291
56 55 933
33 48 1573
5 63 2203
34 7 7576
24 36 8492
69 37 1222
39 29 1481
66 70 9768
63 64 739
45 31 7776
11 44 1044
8 22 3407
38 25 3007
56 18 9915
6 41 7925
10 38 225
58 29 7710
29 32 6351
60 41 1031
1 27 937
21 27 1798
25 57 8422
56 25 5200
32 8 6679
64 23 4572
28 40 2819
28 36 448
6 68 1119
29 43 5416
59 61 4930
68 42 9480
31 22 9807
45 67 4120
41 38 4401
1 4 7949
50 46 368
56 31 6930
39 16 7055
34 52 253
61 50 3136
26 36 1007
64 6 483
44 60 1169
41 52 6622
67 10 6836
33 61 6384
26 40 756
60 9 8502
24 10 6562
33 36 6774
17 69 9427
64 50 2495
20 25 2688
69 56 6268
38 18 4022
15 15 4755
44 15 9400
31 48 6731
40 70 3293
48 58 8911
46 22 8992
50 70 4558
49 18 3199
11 49 9083
13 44 3339
46 6 1145
65 44 5488
56 65 907
24 57 1631
39 40 6823
6 19 9185
50 54 70
71 12 664
28 44 4983
68 66 7565
7 37 3925
8 55 8717
6 20 5577
49 56 4049
38 11 1680
16 48 1633
64 37 2405
40 5 7307
32 68 581
2 6 4910
17 66 620
24 5 3015
10 2 42
8 14 2541
66 5 2866
48 69 1910
47 49 6836
23 38 457
18 45 1995
21 7 3312
5 59 3928
26 3 9573
50 63 7717
10 5 8652
28 44 801
14 39 3707
44 62 8517
57 25 9885
40 4 8658
13 22 8903
64 68 38
53 13 8416
35 35 6030
68 34 1107
70 31 5087
34 8 1364
65 1 934
66 22 7669
59 63 4964
57 17 9017
13 13 5746
57 19 2374
69 65 1551
51 52 572
19 71 1378
65 43 2260
32 53 2175
2 36 7538
30 43 8167
17 1 1450
56 36 8832
40 18 7619
51 61 2653
8 9 255
63 49 8876
49 10 9529
30 49 6779
54 4 7101
52 59 1523
24 32 7530
32 37 2957
52 6 8595
15 15 6022
44 24 162
52 15 465
48 1 2062
66 19 7738
69 70 3669
22 42 1712
20 45 323
65 14 6714
62 53 1620
24 52 6430
45 5 9056
52 32 524
9 56 6957
11 5 8037
43 69 8804
11 63 6153
6 71 9048
40 52 2991
63 68 6444
36 12 822
45 67 256
43 66 4002
17 40 6496
31 28 7160
1 2 8463
66 26 6224
43 53 5822
13 42 7687
49 13 3006
31 14 4062
63 32 4598
57 48 5553
57 28 4732
5 41 5412
37 38 9701
37 1 2209
14 68 9340
62 23 9894
41 62 1701
67 13 465
58 7 1508
66 55 3426
12 7 4533
45 47 4237
9 24 8147
60 57 4635
43 5 4406
17 24 6841
57 9 2498
69 45 2052
28 42 9975
66 13 645
31 5 1071
45 21 9296
71 51 9697
47 43 5647
49 14 6823
25 16 3336
35 71 2245
48 51 5786
50 15 9074
39 41 6270
56 37 3749
51 54 93
1 23 3380
38 60 1409
35 54 513
52 33 7950
69 12 1393
24 51 8401
38 4 5891
59 20 5103
12 21 560
12 56 9877
52 71 5677
69 4 3544
18 46 3684
26 16 682
21 32 2210
45 46 2359
12 2 503
15 12 5679
42 4 4946
33 31 677
12 4 9016
23 14 286
2 18 9402
4 42 3498
53 40 2535
17 45 5740
23 49 8811
54 15 5988
68 63 5903
56 56 2611
3 13 1034
46 41 4418
38 64 83
19 65 1343
52 26 3817
26 53 3031
64 66 252
65 22 6120
19 69 8965
42 6 7293
4 6 4450
37 33 4047
24 28 3263
70 42 6231
15 8 1594
13 71 8268
68 21 111
19 37 8603
19 8 9471
46 33 2086
33 39 7094
26 24 222
26 1 452
38 32 2996
30 36 4370
