78 4854
19 56 2456
32 55 2551
72 74 8476
32 53 3926
74 66 4040
9 72 3793
38 5 2924
41 46 1421
24 34 2013
61 62 9877
15 35 8406
6 76 9113
60 48 1133
9 66 7475
25 59 2286
23 38 3733
53 32 3082
6 14 9551
26 58 8005
64 72 5223
71 58 1914
72 1 9796
20 77 1005
73 77 933
69 46 8857
14 64 7256
22 29 3675
34 69 7042
15 5 3313
65 15 6262
24 78 6323
45 38 2398
4 39 9752
14 59 8104
35 74 9904
31 78 8141
24 28 8875
69 64 7892
13 56 3250
26 31 6006
57 68 7192
39 45 890
9 21 4813
68 18 9295
41 40 7873
8 10 1131
39 66 6735
33 25 3687
40 72 3599
28 13 3227
54 27 6817
46 53 4388
14 62 9380
59 35 1418
15 44 1105
59 51 1519
63 10 8837
13 24 2304
51 16 4526
75 31 4254
62 11 5110
68 47 6840
76 2 3205
74 34 1776
8 8 1160
3 65 3742
28 65 5435
21 52 5230
65 35 4448
17 55 3724
44 14 1099
24 3 7376
36 13 3546
45 4 9474
69 15 177
4 50 2270
66 40 7181
49 17 6340
22 29 3256
50 18 6584
13 34 3903
8 49 7561
66 67 7713
63 3 7384
26 56 2252
52 64 6225
21 35 6516
68 36 5031
29 58 8530
13 22 2726
12 50 7770
26 38 5406
28 46 384
3 67 8375
71 39 7931
61 37 302
63 53 511
38 51 8209
56 73 5925
4 1 1698
75 76 9329
69 60 464
4 52 1998
1 24 5540
45 49 9673
11 57 7877
23 48 5307
18 73 2269
52 41 1914
29 34 1688
75 21 2385
15 32 4369
54 51 3636
68 26 1807
38 34 491
20 76 746
47 67 3947
26 10 4016
72 18 749
25 40 8853
48 28 7657
17 67 2132
15 72 4008
31 20 3914
49 55 454
7 57 5389
74 22 7101
6 29 2608
10 37 4951
43 73 2970
39 45 5655
17 22 1344
53 77 1780
30 2 1927
38 65 211
73 39 5257
7 61 9182
51 41 8299
78 71 6130
62 18 3589
14 77 1856
7 40 7629
30 36 9554
31 76 9898
67 17 212
51 32 3479
52 48 2842
63 67 1075
68 71 4809
48 10 8158
23 24 1588
10 25 4048
10 7 2018
78 64 9617
26 50 1727
30 16 3259
53 52 5266
50 1 4272
21 37 1588
47 16 2541
42 52 4934
14 54 4351
23 23 2951
72 21 6337
45 39 4227
55 65 4875
6 8 5970
62 35 9432
28 9 1761
47 63 9500
3 45 3695
40 47 1661
46 76 5415
44 57 2029
29 13 2772
57 29 5241
4 8 1592
40 73 1112
16 62 7571
32 55 8874
42 38 2109
32 7 4965
22 37 2786
55 9 896
28 15 2421
75 51 836
16 17 4535
40 38 5289
44 73 5530
62 61 4362
72 24 2695
32 5 5934
21 60 1461
20 55 8633
77 59 6800
71 9 7213
4 59 1556
51 24 2403
16 34 9316
26 63 2952
30 47 7641
32 5 1265
16 23 4169
10 38 9214
30 30 6230
67 18 7390
78 57 3246
58 75 7225
19 24 1816
35 50 7034
45 64 7072
15 18 3640
60 18 49
59 65 8156
11 48 6829
19 65 4430
5 57 8521
53 19 2471
65 36 1160
19 10 6379
38 4 5047
42 73 1329
24 18 7070
50 30 2298
8 25 1611
12 44 5888
41 45 4071
62 6 9035
67 7 4512
41 21 3319
24 44 720
41 62 5458
10 70 368
77 68 4400
5 60 6072
60 69 4576
5 35 7639
6 52 858
16 45 3689
24 48 816
10 75 1003
71 44 1829
66 29 1624
36 52 1541
10 17 2523
52 10 555
70 42 7712
30 5 594
60 20 519
2 19 3921
5 16 5451
4 32 4042
63 65 5617
77 77 6559
56 37 3490
52 29 7594
42 7 4706
14 12 2749
25 47 8454
37 48 5236
44 71 7374
27 11 2767
77 43 7695
37 17 7501
51 8 6796
13 69 7970
33 77 8580
35 59 1674
38 25 8832
36 27 2520
40 4 5548
9 48 8503
63 26 8747
78 56 9872
58 39 9396
31 4 3272
76 27 7588
38 7 7930
26 34 8160
53 59 83
55 28 6392
67 71 6682
4 28 839
46 37 8622
19 68 7663
42 73 539
62 68 6073
56 61 5301
41 69 4448
44 10 5798
10 78 1524
48 70 9311
26 72 4744
46 63 8835
73 43 8183
25 35 1619
15 19 4326
59 4 4832
8 68 7686
25 36 4501
10 30 9770
25 2 8800
70 78 1775
8 12 3685
22 68 9022
32 40 1030
48 10 8138
52 60 7897
21 74 228
50 27 7921
40 25 2407
74 56 1738
46 43 2962
28 15 7738
75 5 4180
43 4 526
68 27 6842
48 38 3933
20 6 6606
41 76 2580
68 55 9550
13 74 949
72 56 2745
37 74 3125
62 67 1988
38 75 1483
68 63 7170
31 45 4025
9 37 902
1 2 8864
26 54 37
60 76 2648
17 20 3500
11 30 6297
16 12 4058
39 5 7283
4 73 813
65 4 1724
20 45 724
55 14 7314
50 6 5123
45 47 2808
44 62 3420
70 35 4687
67 61 7597
41 42 2329
23 42 9147
74 33 5762
2 17 203
57 9 2045
68 72 3910
51 2 7503
62 41 4804
41 29 5137
52 7 3934
23 20 1374
38 32 5867
74 62 847
1 54 5608
8 26 8457
56 30 7779
9 26 2204
5 54 1865
8 76 8540
34 30 3840
47 35 1789
66 36 2822
40 46 1128
6 26 1952
65 3 3867
26 77 7914
34 8 3480
10 26 3880
2 60 7816
60 76 2904
61 62 1737
44 72 2675
47 13 9488
20 3 7299
60 42 3171
6 46 7256
37 47 2051
30 37 5547
62 56 1197
13 46 10
37 2 785
22 33 2026
12 59 3281
34 52 7301
32 12 6168
18 51 1487
5 74 6795
66 22 2295
36 54 8011
58 11 59
5 53 7432
30 48 3228
40 77 8387
53 70 9994
33 50 9037
27 51 5278
35 66 8699
74 70 2819
44 55 6725
57 8 2269
58 40 4503
30 53 4066
37 37 2144
19 7 2186
17 55 2037
52 13 5316
4 9 4425
25 70 6137
72 54 4071
15 53 2276
76 13 167
55 20 9352
76 73 9647
36 25 3542
43 23 4742
5 51 2442
67 50 2396
58 37 465
71 37 8438
78 71 9560
34 65 3237
44 54 1090
26 1 7413
71 67 3802
44 49 7684
28 53 3470
46 72 8505
77 76 9713
51 36 7412
4 64 3671
11 20 4673
69 12 5752
52 19 142
17 40 6082
30 59 7149
27 21 667
65 50 8289
13 22 2231
17 9 4027
48 38 216
57 36 97
6 61 4666
19 23 8436
37 72 6485
5 11 658
11 16 1192
5 18 3414
68 49 3297
12 21 820
76 63 5238
39 28 3699
15 66 5231
56 66 3089
33 72 6550
52 40 2170
64 74 4624
65 8 4838
15 8 8186
67 47 1781
6 19 4719
44 33 3295
5 34 6590
19 29 6084
46 10 9490
52 56 8342
53 24 2400
66 32 1672
45 76 7662
73 78 3116
46 25 7731
39 47 4850
33 77 4251
76 66 6761
61 19 3715
45 58 941
28 23 3914
1 65 386
5 77 8970
24 49 857
52 76 2644
39 64 5673
31 42 4
51 78 7642
15 5 6580
1 49 9337
41 54 8688
3 25 5456
33 17 1686
44 17 7954
74 39 9511
58 44 7561
27 46 3073
29 9 2354
72 44 4513
6 26 4245
40 12 7267
5 56 5653
54 6 5205
26 2 2616
44 35 4331
42 29 6879
72 4 1088
37 69 9829
70 6 8236
5 23 871
24 34 7465
39 44 137
63 71 7455
5 17 5351
62 39 4292
10 69 3158
72 8 6345
3 53 3057
25 58 2165
46 78 6242
16 40 351
8 44 6468
8 62 9334
44 10 2159
41 60 678
57 22 9776
13 34 9853
20 18 988
73 17 863
38 30 4390
32 13 1031
14 7 6348
5 2 866
4 13 3269
69 51 2648
40 55 8870
38 26 6842
42 1 6496
27 22 1158
63 11 9197
62 40 785
4 71 3876
41 10 9924
17 41 6625
60 49 700
54 69 3097
15 52 6924
39 40 7542
56 43 1033
6 64 6486
66 30 6160
36 66 2995
31 25 4903
8 66 2762
53 21 2675
35 31 8926
54 8 8678
75 7 456
74 46 7586
11 57 6423
59 41 4721
35 42 2996
63 22 4856
64 11 4114
17 2 697
4 12 7020
49 36 7153
1 20 233
13 19 210
64 56 1609
75 24 5758
19 1 9858
26 13 2979
42 27 9094
59 68 1067
32 16 5756
77 37 3321
36 2 7728
68 54 1756
25 10 5760
2 7 1964
7 72 1343
44 75 2398
34 44 5078
27 46 6374
1 2 291
42 34 780
68 20 3542
11 42 5232
43 20 2019
4 64 2592
53 55 7441
18 12 4591
74 57 4483
9 76 9820
51 62 4863
32 33 6862
44 76 148
54 66 7113
70 2 5722
68 6 1693
47 20 1184
14 20 3983
55 62 7707
51 27 57
69 6 22
17 43 678
45 40 2099
64 44 5533
10 55 1604
17 58 8795
73 29 701
1 49 1321
54 10 8723
37 50 4486
12 2 6115
7 63 4210
2 45 2151
57 26 843
39 6 9390
47 68 6810
18 71 3895
64 2 3486
6 55 6835
42 51 8192
55 61 7258
73 54 6572
35 60 1514
72 49 1930
9 45 4996
60 3 5191
9 75 1872
46 55 2929
14 35 2447
25 39 5586
15 46 5312
11 7 6957
2 65 7565
37 11 1741
48 5 3902
4 74 8097
29 39 8109
75 18 402
37 31 2549
56 13 3754
42 31 6060
47 2 1376
3 28 1713
46 42 1172
51 18 6927
51 30 7943
68 26 4383
44 61 1277
47 60 5694
12 11 7621
44 41 3844
31 59 2093
43 76 2451
25 63 1952
9 30 2588
46 5 9861
56 67 2387
66 60 7251
46 49 596
14 6 7798
6 21 3645
20 29 5438
61 63 9770
18 49 2773
41 36 1729
75 63 3209
39 23 4164
33 78 5086
20 35 8883
50 47 4056
35 58 5391
69 45 8069
44 19 961
30 62 4148
68 44 3929
20 17 7796
9 65 9761
39 19 3977
39 66 337
75 7 4496
55 29 8894
64 29 1084
47 57 9693
22 34 638
31 26 2213
7 68 6846
51 64 1132
67 41 8774
17 75 9483
60 53 6198
66 40 4094
63 34 9030
54 11 8514
41 46 763
57 60 3777
56 36 9066
39 77 5468
29 57 1073
77 73 6798
1 13 6649
68 31 9359
31 46 7893
35 74 2307
59 17 7235
49 49 8442
59 43 6459
25 24 4034
19 53 6233
18 24 4054
9 42 8727
30 16 827
51 74 8189
43 44 9617
3 78 7003
77 58 6518
76 46 1483
55 34 5256
64 45 5568
73 55 4099
58 54 4791
31 67 851
66 49 903
10 23 5477
23 13 4360
59 70 117
1 67 6673
45 18 5628
5 17 6020
65 19 3605
36 16 7293
37 53 7699
43 12 7949
14 53 5991
1 58 4098
3 67 282
11 41 6684
68 34 2623
47 30 7932
41 47 2517
20 54 8109
55 54 4231
63 72 2635
40 36 6101
59 26 9306
7 7 1390
41 40 1706
18 22 1206
25 35 5595
28 45 5779
37 59 2013
41 28 2969
75 46 9886
57 11 1235
20 36 6206
74 47 9842
24 44 3139
77 19 9776
48 70 7865
50 59 3684
37 49 9051
66 65 8371
21 64 5333
17 45 4748
53 42 2993
61 42 9028
69 8 8277
5 19 9132
43 55 8776
44 8 3336
16 8 4160
26 28 3546
40 27 9430
21 30 5738
50 34 189
63 33 936
15 43 6192
48 24 7917
72 30 7490
15 60 9861
31 29 7256
72 40 1776
60 17 7965
43 52 357
72 14 1268
24 7 4483
41 26 3988
71 36 5964
75 16 2496
31 38 7066
49 67 6922
54 25 4673
40 19 4966
57 60 9408
55 4 4626
44 34 2272
18 17 3564
5 29 1439
77 42 5624
35 14 5968
16 51 7262
66 31 9517
36 71 5005
11 3 1576
15 47 8445
4 30 7817
22 74 6531
48 46 2940
45 73 9655
38 77 2005
13 16 6458
2 22 5036
19 43 5752
73 55 5030
78 16 4793
41 19 6175
42 48 7537
39 22 155
68 37 2096
59 56 140
77 63 4567
2 33 2587
7 42 4316
41 47 2618
40 23 5807
1 64 8227
7 63 1643
78 52 5512
9 2 4759
39 54 2750
74 21 1987
15 51 3503
69 66 1128
32 12 4742
76 16 9070
2 52 3672
48 68 2250
74 39 5194
9 61 4695
12 56 8088
10 5 1895
19 46 9408
20 69 1146
42 60 2963
9 45 1988
3 24 46
14 57 1752
11 23 8704
22 9 6989
71 20 1379
29 14 7114
28 49 4041
60 9 5872
69 51 3500
35 38 7336
75 11 9911
51 46 2236
15 16 3748
46 52 521
27 31 9996
34 15 7754
61 32 3515
69 29 29
45 7 5585
68 23 7980
45 32 5531
70 8 920
50 72 7185
18 38 8484
34 70 9159
65 2 7297
69 54 5189
41 39 7576
40 38 2213
26 33 1131
14 25 162
31 9 1876
58 14 7886
59 11 8755
6 40 3520
34 17 383
17 8 6996
28 61 7130
64 20 2396
27 1 7938
33 27 2451
3 63 3925
74 49 9009
36 46 4614
1 5 7835
61 74 7971
11 4 2163
16 63 5965
65 70 5309
68 31 302
60 48 7821
12 68 659
28 22 276
20 24 9397
36 7 379
65 64 5333
48 51 6486
19 16 2071
39 57 346
12 76 5521
4 32 8220
35 47 1956
22 3 5759
51 70 176
19 34 639
77 75 6992
12 24 7334
61 23 4337
10 41 7716
3 74 6201
13 25 8077
36 52 5607
75 6 345
49 76 7147
60 65 7968
6 28 2997
12 61 5920
1 34 3905
36 16 7670
8 22 7191
40 42 7963
27 65 4014
22 76 4187
38 50 3396
30 6 9242
25 35 2075
5 21 9040
60 42 4291
11 27 7745
22 64 4643
49 52 800
16 35 4251
47 46 4333
13 58 7901
12 42 1941
28 60 3887
36 17 8649
57 43 3849
41 63 4155
68 9 697
41 62 1660
13 29 5422
51 78 5939
20 12 7029
12 31 182
65 47 2419
49 68 7675
32 34 1600
53 54 6379
17 43 6971
24 41 4156
9 75 4242
75 70 5103
39 16 9190
51 48 7028
2 1 2889
52 78 8403
13 10 8037
36 67 9862
16 29 7399
42 9 7295
62 39 221
76 78 6623
18 60 9214
23 13 400
67 11 1983
39 73 1802
27 73 4395
36 9 6053
31 64 6294
5 51 3590
51 33 8240
34 61 4357
23 69 1858
52 10 7287
58 62 901
41 20 2147
41 43 7508
68 44 1851
76 35 7105
37 45 7764
69 39 90
71 55 5710
7 39 3236
20 43 1376
72 17 1741
43 26 5984
56 9 4456
19 60 72
46 30 6792
41 9 5989
67 13 2777
44 63 7752
19 4 4667
52 72 2414
46 21 7250
9 66 2606
27 9 4257
4 15 422
36 27 8090
38 21 8009
75 26 9181
6 14 848
69 11 2670
2 12 437
17 30 5772
48 19 5408
34 78 1999
66 31 8518
51 35 838
2 35 9815
68 76 2046
71 3 2196
13 69 9381
25 74 2867
40 46 838
63 34 6918
10 64 9931
52 70 3526
9 32 1418
34 56 9506
77 11 430
17 67 8086
77 71 6321
4 59 7220
47 25 663
60 22 6678
11 4 7663
31 57 2845
1 21 7979
47 52 3795
66 21 1909
70 50 7934
20 18 6952
8 24 1201
69 29 1082
50 7 7478
47 74 7236
27 30 39
27 28 106
18 67 7064
33 28 7650
65 43 952
55 61 2496
14 2 3041
77 26 8005
19 60 5380
41 3 2560
11 24 1193
2 78 9913
2 34 495
18 54 5719
39 76 1063
8 48 1470
66 44 4961
55 61 6
5 24 5899
43 31 7080
34 22 7982
40 39 9452
40 73 2118
8 26 5141
3 42 5430
24 19 1635
30 50 3037
40 38 1935
31 46 2752
53 8 3037
43 14 7694
69 67 2290
34 43 7363
36 42 1088
43 59 9346
70 17 9374
68 46 246
4 1 4847
59 19 4468
56 27 2320
75 62 4984
45 64 6154
52 38 9153
29 63 190
53 73 562
70 38 1767
73 76 4817
58 74 9473
49 16 5709
42 73 3586
34 67 6709
25 19 6839
70 7 4959
57 15 3010
70 64 1602
19 72 2008
54 39 2522
28 53 5294
30 25 6013
53 18 4344
52 11 1974
54 51 7792
24 17 5175
67 22 5711
59 70 8317
6 22 9655
75 31 2411
49 39 8725
17 71 5512
54 40 3490
11 9 9126
33 5 2960
18 7 7097
15 78 8219
7 62 6774
26 44 7154
56 60 1928
47 56 8130
24 6 4407
71 44 1662
4 36 4802
53 55 5659
58 73 3594
1 28 747
60 29 4608
57 50 1194
13 55 7111
65 12 811
48 75 1476
17 14 5292
60 46 8885
24 64 1213
46 60 2634
9 48 5993
55 78 6952
76 55 1010
36 42 1980
11 40 9992
63 8 7098
64 27 1836
56 33 166
21 53 9747
1 48 8765
56 23 9293
57 17 6348
15 61 8668
26 58 3824
58 49 6781
41 5 9465
13 29 303
20 18 9185
41 1 605
54 60 4234
73 55 9834
3 32 7058
68 9 7500
50 24 1226
63 54 8249
11 9 6335
69 66 5287
7 65 687
43 46 9046
25 52 9167
55 49 2997
13 3 6869
74 20 7985
20 19 9160
37 65 435
37 77 7721
35 18 7899
44 42 809
19 19 9965
56 57 4921
14 46 3560
23 13 2547
69 6 6653
51 28 2123
15 46 5189
19 51 8328
18 31 5704
43 48 2572
22 44 3480
56 53 374
9 72 6534
13 2 2442
68 26 5799
76 71 3094
27 71 5378
76 61 3012
13 17 8122
48 58 9904
4 28 675
57 52 9457
53 61 4516
8 41 5394
42 25 6969
18 60 9646
37 31 3807
8 20 5345
12 12 6043
8 44 3052
19 65 9720
46 10 3663
41 72 3951
23 77 1625
10 62 5642
58 17 1502
76 66 4650
55 55 1950
25 48 1550
71 16 9332
61 51 138
12 61 6250
16 31 9779
51 58 9376
51 74 6722
26 53 7085
38 42 3785
10 45 1484
2 33 3318
72 26 9927
23 8 4452
51 33 324
31 70 5415
6 56 1842
58 51 5742
25 70 7125
18 42 1056
71 66 5998
69 61 4893
13 4 1994
21 51 4785
66 19 236
30 27 6806
58 63 2340
54 69 2522
74 9 2189
45 76 9793
39 36 5144
30 56 1628
13 38 876
33 56 9295
47 69 9677
16 70 1420
19 45 1098
73 20 5480
9 12 3926
69 10 1640
19 7 6729
34 6 7338
12 16 3037
29 45 9839
9 13 299
46 40 5038
19 63 4738
75 62 4987
62 67 5579
26 42 76
9 64 7714
1 77 5538
40 26 6556
65 22 2369
44 8 1931
73 19 653
2 28 7986
30 25 4895
54 21 1776
38 75 6759
11 46 8590
49 46 5045
65 27 3784
41 27 1897
32 9 4862
73 33 3280
49 45 460
74 17 1541
33 39 7780
73 55 9329
18 23 7472
16 33 3265
55 1 230
23 77 3312
3 27 6818
31 2 8581
73 3 8055
71 68 7377
60 16 465
13 63 3608
62 45 5924
46 47 2645
70 24 8768
40 48 3047
25 37 4785
46 78 9828
42 54 5388
68 71 1911
34 8 4229
32 30 1961
25 59 5163
21 29 5629
41 30 3940
3 46 125
69 3 678
71 20 6811
49 19 7388
70 53 4440
25 11 3799
75 42 9309
58 63 2562
18 14 8693
39 77 2566
31 61 611
4 67 7357
61 19 6340
42 74 2913
64 78 1073
29 15 7188
65 21 3125
39 45 6699
15 28 8693
76 75 3508
29 23 1890
12 60 2919
71 48 4104
63 41 9749
15 6 2254
48 47 8309
8 76 7256
51 21 3342
19 78 2061
63 18 2253
70 74 452
62 23 5878
22 71 9619
11 20 9257
5 15 921
46 18 77
1 29 4256
34 57 5608
63 2 4188
13 41 4538
54 48 6171
20 9 7472
17 59 3129
51 55 7094
45 12 9902
74 60 740
68 38 1194
62 65 57
39 33 3634
72 30 39
53 24 4698
39 50 9252
23 76 9564
45 24 6591
28 4 4348
54 66 3343
6 50 8791
19 14 7438
60 49 2423
55 21 8916
25 5 2562
17 1 1054
14 71 437
76 48 3180
14 41 8877
10 21 2059
12 2 284
58 20 9305
47 45 1984
32 32 7285
68 55 5227
72 73 8404
50 45 1292
14 52 1255
65 40 4536
68 22 7640
68 12 5253
35 10 6897
39 72 712
56 41 3551
59 68 7183
51 70 7261
73 55 2048
44 4 2219
32 35 728
73 49 1697
20 18 1772
47 14 7528
45 23 3814
4 37 768
20 31 6349
34 1 6528
49 47 1378
66 34 598
9 64 1607
1 15 1919
32 57 1876
50 4 9027
58 53 2459
7 70 7897
42 35 5728
22 47 6792
73 14 9361
17 14 6153
17 20 4976
63 55 4225
4 47 4522
19 64 9180
48 55 4195
32 4 7314
20 37 8212
45 47 5693
3 31 6214
44 58 1477
10 30 9902
43 19 8994
41 32 993
5 16 6707
63 47 2254
34 77 9863
41 43 5861
63 19 7089
63 62 2241
10 5 5434
68 36 6963
13 17 941
49 68 6178
7 65 6535
13 61 9520
26 22 4745
9 24 974
19 29 661
27 33 1367
71 34 344
42 69 8646
51 16 913
64 47 7839
13 46 3031
23 63 7046
38 29 41
8 24 4606
9 74 1710
18 78 5701
28 66 7340
22 68 2861
27 20 1511
56 56 1692
64 45 9840
75 57 2046
73 64 5582
73 53 8492
22 11 3509
17 75 7626
41 62 6442
5 41 4811
77 67 4105
16 73 3855
45 53 3163
20 65 415
24 50 4299
24 10 5176
16 78 6741
20 6 861
45 55 3316
20 71 8095
26 66 5181
61 31 7491
44 5 3107
75 75 2960
13 45 4497
51 53 4804
39 31 1608
42 59 4911
38 19 2525
17 61 7539
40 66 6643
15 19 8957
9 53 8059
7 66 6819
2 41 4239
55 36 7814
60 26 1610
75 19 9374
75 42 1689
67 21 1502
6 7 2436
38 41 1971
19 14 230
50 32 4364
76 71 9369
3 19 1237
24 26 9780
23 28 6374
31 20 1648
55 27 1425
73 34 9103
16 31 5646
64 10 9567
33 29 8191
56 2 1527
26 48 2045
66 18 7320
71 8 6460
5 5 640
49 71 4078
76 40 8759
57 67 7671
25 55 5659
6 50 494
76 47 3689
71 11 3418
74 63 884
28 57 3842
59 54 8032
4 1 602
3 29 3228
12 39 6808
55 47 8853
11 47 5906
45 39 3480
55 3 9650
65 31 9917
51 11 684
28 42 1449
23 7 7568
72 31 3504
52 52 2401
58 48 2173
38 59 2605
56 30 21
71 71 5394
71 39 5031
42 76 9260
34 11 370
23 20 4951
24 22 1418
50 58 9923
48 28 7668
54 2 696
54 18 8204
66 29 7623
8 13 6682
66 20 3897
26 71 2153
14 58 3450
24 4 182
68 74 5770
55 45 9782
29 52 2562
46 44 9655
42 62 303
43 4 4439
37 52 3115
28 42 1729
46 30 381
26 18 9539
2 14 143
18 33 3758
63 40 3333
34 9 1431
8 49 7028
23 24 2393
11 58 8869
5 67 5304
58 54 5702
27 6 9929
71 16 1949
37 44 1902
51 37 2502
14 66 7532
57 27 798
65 61 9229
6 65 2962
67 34 8884
69 68 6633
17 68 7942
5 78 8806
75 43 3350
55 7 8054
26 62 3070
38 71 1938
20 59 7904
5 33 9282
70 41 8445
60 55 9773
37 23 9979
50 2 2607
68 19 8186
58 37 5179
50 23 5731
59 58 4198
38 24 6693
67 11 4122
25 7 5251
61 14 735
19 68 9637
49 40 6627
66 65 8612
9 11 5092
60 65 6499
11 16 718
76 50 3191
18 64 5585
10 37 6519
66 27 3285
62 73 624
69 51 1505
45 42 9058
44 3 1549
16 48 2150
43 47 4052
64 76 8716
6 42 2274
8 45 6842
51 57 9540
45 14 7280
5 12 9650
19 72 8101
41 23 1994
62 55 6053
45 15 7916
56 6 5685
25 11 2011
44 24 2526
1 16 1337
27 62 953
4 30 1000
47 2 8148
50 19 9754
51 48 4746
26 34 3526
54 56 1602
27 18 6788
9 78 2205
3 78 9482
3 64 7921
10 63 7833
38 46 8567
7 52 4361
64 12 8294
50 24 7705
75 59 9456
64 65 7182
46 14 1338
22 66 3368
68 22 4348
50 20 8204
34 19 1944
19 61 1616
9 62 3317
36 38 2758
16 60 5708
2 36 521
13 70 1757
29 52 9756
40 49 9946
45 14 9431
20 62 2884
76 60 7561
28 40 6557
65 71 1429
41 17 1301
21 54 666
61 55 5586
17 15 7936
1 77 5926
59 78 2032
8 12 6884
7 54 4470
54 41 9551
47 62 5321
6 64 2121
17 58 1072
5 38 6395
73 12 1515
60 56 9453
74 45 4717
19 21 2941
30 33 3906
55 14 7118
5 58 5088
28 42 3877
17 19 2540
22 61 1480
31 43 7627
67 26 3956
19 32 6386
4 47 9186
76 27 5245
1 26 2684
69 53 5129
4 6 649
50 37 8762
15 20 3116
30 38 5897
55 58 508
78 58 234
13 10 9498
37 37 668
73 24 9688
76 2 3524
23 68 7826
69 24 3242
1 78 4532
44 17 3227
41 48 655
35 9 708
12 44 1648
48 7 1672
13 5 8087
34 6 6783
46 23 5002
53 13 4489
49 46 9052
26 73 1331
14 20 8833
38 72 5258
50 45 8001
49 59 660
30 21 4158
30 1 6163
55 20 8553
3 74 6304
20 71 9040
40 15 9186
56 59 2439
63 49 4569
29 18 2103
1 31 297
78 52 3554
3 4 2405
42 68 8212
34 67 5018
21 53 9511
20 31 5715
9 71 431
44 49 7362
31 73 5411
2 40 3536
71 35 9337
17 30 355
59 34 8817
